salary_usd,job_title,salary_local,experience_level,company_location,company_size,employee_residence,remote_ratio,education_required,years_experience,industry,job_description_length,benefits_score,company_name,employment_type_FL,employment_type_FT,employment_type_PT,salary_currency_CAD,salary_currency_CHF,salary_currency_EUR,salary_currency_GBP,salary_currency_JPY,salary_currency_SGD,salary_currency_USD,posting_duration,AWS,Azure,Computer Vision,Data Visualization,Deep Learning,Docker,GCP,Git,Hadoop,Java,Kubernetes,Linux,MLOps,Mathematics,NLP,PyTorch,Python,R,SQL,Scala,Spark,Statistics,Tableau,TensorFlow
102013,121605.0716888889,102013,3.0,97736.13775175439,0.0,100103.87447146118,0,0.0,17,124127.19528382148,2244,7.6,122187.41401641685,False,False,True,False,False,False,False,False,False,True,59,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
178561,122053.19618785496,178561,3.0,116306.61368095898,2.0,129549.32338095238,50,3.0,19,121046.11303042462,651,8.0,121134.47297521816,False,False,False,False,False,False,False,False,False,True,50,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
63698,120265.20777809255,63698,0.0,97736.13775175439,2.0,112517.86170037453,100,1.0,0,123920.93793267975,1653,6.8,122111.38418310913,True,False,False,False,False,False,False,False,False,True,59,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
70117,122861.90977390528,70117,0.0,123530.21756312445,1.0,116462.12795638629,50,2.0,0,121127.23236765678,2200,6.0,120359.4648923503,False,False,False,False,False,False,False,False,False,True,59,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
125886,120419.97521352161,125886,2.0,116649.10313411971,2.0,116462.12795638629,0,0.0,5,123920.93793267975,923,5.9,122187.41401641685,False,False,False,False,False,False,False,False,False,True,16,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
143263,120265.20777809255,121774,2.0,122934.0714931203,2.0,123778.5602185247,100,3.0,9,119905.16104714476,1811,8.7,120359.4648923503,False,False,False,False,False,True,False,False,False,False,36,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
61495,118898.54564649124,61495,1.0,97736.13775175439,0.0,100103.87447146118,100,3.0,4,121584.10820267188,2423,8.6,123787.58394685504,False,False,False,False,False,False,False,False,False,True,59,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
275523,121027.37247892222,275523,3.0,160774.44582168458,0.0,131432.81177962347,0,3.0,17,125714.78119225723,891,8.9,122187.41401641685,False,False,False,False,False,False,False,False,False,True,28,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
65593,127497.96600947459,55754,0.0,114742.8815534925,1.0,115660.84975247011,100,2.0,1,120812.53269133334,1617,6.2,118337.19699517907,False,False,False,False,False,True,False,False,False,False,57,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
63298,121027.37247892222,63298,0.0,141859.23520017072,0.0,143323.19758998937,50,3.0,0,120092.12278012821,1610,9.9,119828.5926969697,False,True,False,False,False,False,False,False,False,True,56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
70299,121605.0716888889,59754,1.0,114742.8815534925,1.0,115660.84975247011,100,1.0,2,120367.39506170356,2016,8.4,122477.80073939395,False,False,True,False,False,True,False,False,False,False,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
202655,122513.0502911138,263452,3.0,129508.99829378532,1.0,127297.27498619958,0,1.0,12,120367.39506170356,2364,8.0,120359.4648923503,True,False,False,False,False,False,False,False,True,False,39,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
256495,120419.97521352161,256495,3.0,160774.44582168458,2.0,154678.5805095472,0,1.0,13,124127.19528382148,1154,8.7,124477.45845047,False,False,True,False,False,False,False,False,False,True,28,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
84934,126003.42222540097,114661,0.0,125694.26679247017,2.0,124021.16862287905,100,2.0,0,120367.39506170356,1062,8.9,122111.38418310913,False,False,True,False,False,False,False,False,False,False,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
83381,122296.86371105073,70874,1.0,122934.0714931203,0.0,123778.5602185247,100,1.0,3,121127.23236765678,1342,9.7,121447.97372036037,True,False,False,False,False,True,False,False,False,False,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
26293,117026.43936580967,26293,0.0,43765.79305704856,1.0,57799.217178759194,50,1.0,1,125714.78119225723,2348,6.2,118337.19699517907,False,True,False,False,False,False,False,False,False,True,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
114838,120265.20777809255,114838,2.0,123530.21756312445,0.0,125832.35612855518,50,0.0,9,123920.93793267975,1472,7.1,122111.38418310913,False,False,False,False,False,False,False,False,False,True,34,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
130423,120419.97521352161,176071,2.0,125694.26679247017,0.0,124021.16862287905,0,3.0,9,123920.93793267975,1640,8.3,122111.38418310913,False,False,True,False,False,False,False,False,False,False,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
73362,120265.20777809255,73362,1.0,116649.10313411971,0.0,119785.75976502732,0,0.0,4,120367.39506170356,1395,9.4,121447.97372036037,False,False,False,False,False,False,False,False,False,True,63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
55846,122296.86371105073,55846,1.0,57707.94469455337,2.0,125832.35612855518,100,2.0,2,121880.94338928694,1702,7.3,120624.93089029983,True,False,False,False,False,False,False,False,False,True,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
216173,126003.42222540097,216173,3.0,97736.13775175439,2.0,112923.80331060606,50,0.0,17,123920.93793267975,2275,8.4,125432.11887271449,False,True,False,False,False,False,False,False,False,True,49,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
184151,127497.96600947459,138113,3.0,130012.48368322718,1.0,128906.90555944799,0,0.0,12,120367.39506170356,957,8.4,122111.38418310913,False,True,False,False,False,False,True,False,False,False,48,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
109524,126003.42222540097,136905,1.0,113746.56958184903,2.0,114675.09254470286,0,3.0,4,120812.53269133334,1174,8.0,122187.41401641685,True,False,False,True,False,False,False,False,False,False,35,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
83789,122296.86371105073,83789,0.0,141859.23520017072,1.0,110237.20727719298,0,3.0,0,123907.24640175262,2307,6.7,124759.63652083334,False,True,False,False,False,False,False,False,False,True,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
163508,121180.10279150744,163508,3.0,97736.13775175439,0.0,100103.87447146118,0,3.0,17,120367.39506170356,1992,7.7,122111.38418310913,False,False,True,False,False,False,False,False,False,True,52,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
159674,121638.74992410523,143707,1.0,172685.7496254045,2.0,165815.62862215628,100,2.0,2,122524.88981824348,888,8.1,125432.11887271449,False,False,False,False,True,False,False,False,False,False,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
72337,122513.0502911138,72337,0.0,160774.44582168458,0.0,117272.31670919541,50,2.0,0,125714.78119225723,598,9.8,122111.38418310913,True,False,False,False,False,False,False,False,False,True,63,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
168105,121065.5112363969,142889,3.0,122934.0714931203,2.0,123778.5602185247,100,3.0,10,120812.53269133334,1693,8.2,121447.97372036037,False,False,False,False,False,True,False,False,False,False,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
157793,122840.68449392362,157793,2.0,141859.23520017072,2.0,57799.217178759194,0,1.0,7,120812.53269133334,2041,8.3,120359.4648923503,False,False,True,False,False,False,False,False,False,True,49,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
186928,122513.0502911138,186928,2.0,160774.44582168458,2.0,120554.7432690763,100,2.0,9,122524.88981824348,1184,5.4,122187.41401641685,True,False,False,False,False,False,False,False,False,True,23,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
97344,120419.97521352161,97344,1.0,124020.89985739283,0.0,129549.32338095238,0,1.0,2,121584.10820267188,1143,6.9,124593.67228891222,False,False,True,False,False,False,False,False,False,True,47,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
47190,126003.42222540097,40112,0.0,122934.0714931203,0.0,123778.5602185247,0,0.0,0,121584.10820267188,539,9.7,124477.45845047,False,False,False,False,False,True,False,False,False,False,19,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
64670,122840.68449392362,80838,0.0,113746.56958184903,1.0,114675.09254470286,50,3.0,1,122381.52114165043,1319,6.8,123787.58394685504,False,False,True,True,False,False,False,False,False,False,51,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
126076,122053.19618785496,126076,2.0,116306.61368095898,0.0,117272.31670919541,50,3.0,8,121880.94338928694,2017,9.8,119828.5926969697,False,False,False,False,False,False,False,False,False,True,69,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
98433,121638.74992410523,132885,1.0,125694.26679247017,1.0,124021.16862287905,50,2.0,2,121880.94338928694,2422,9.0,123787.58394685504,False,False,False,False,False,False,False,False,False,False,65,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
31915,121027.37247892222,31915,0.0,57707.94469455337,2.0,69847.72777302799,100,1.0,0,119905.16104714476,1804,9.6,124477.45845047,False,False,False,False,False,False,False,False,False,True,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0
175657,122840.68449392362,175657,2.0,160774.44582168458,0.0,154678.5805095472,100,1.0,5,120643.85162628206,1903,9.8,124759.63652083334,False,False,True,False,False,False,False,False,False,True,53,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
200463,124380.2992305099,200463,3.0,116649.10313411971,1.0,118453.39422916668,0,3.0,19,121880.94338928694,885,5.0,120359.4648923503,True,False,False,False,False,False,False,False,False,True,60,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109629,121027.37247892222,109629,2.0,97736.13775175439,0.0,118722.46913553114,100,0.0,6,121584.10820267188,811,6.7,118337.19699517907,False,False,False,False,False,False,False,False,False,True,37,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
80126,122861.90977390528,80126,0.0,116306.61368095898,2.0,124021.16862287905,100,2.0,0,123920.93793267975,1963,6.2,122130.72615279279,False,True,False,False,False,False,False,False,False,True,14,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
91862,122513.0502911138,68897,0.0,130012.48368322718,2.0,119674.65629078014,100,3.0,0,123907.24640175262,2134,6.2,121134.47297521816,False,True,False,False,False,False,True,False,False,False,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
102655,122840.68449392362,11292050,1.0,131226.80012226684,2.0,114675.09254470286,50,2.0,4,122524.88981824348,864,6.5,122477.80073939395,False,False,False,False,False,False,False,True,False,False,20,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
147186,122840.68449392362,198701,2.0,125694.26679247017,1.0,120554.7432690763,50,3.0,5,120812.53269133334,983,7.4,118337.19699517907,False,False,False,False,False,False,False,False,False,False,53,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
184149,122296.86371105073,184149,3.0,124020.89985739283,0.0,121796.73522617208,0,1.0,14,123920.93793267975,645,6.8,124759.63652083334,False,True,False,False,False,False,False,False,False,True,26,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
273048,121180.10279150744,273048,3.0,160774.44582168458,1.0,123778.5602185247,50,2.0,16,120367.39506170356,892,6.2,122477.80073939395,True,False,False,False,False,False,False,False,False,True,15,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
105192,122861.90977390528,78894,1.0,130012.48368322718,0.0,128906.90555944799,50,2.0,2,121880.94338928694,845,5.2,118337.19699517907,False,False,True,False,False,False,True,False,False,False,37,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
37406,124380.2992305099,37406,1.0,43765.79305704856,1.0,57799.217178759194,0,2.0,4,121046.11303042462,1756,6.8,118337.19699517907,False,False,True,False,False,False,False,False,False,True,34,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
27619,120419.97521352161,27619,0.0,43765.79305704856,1.0,57799.217178759194,0,1.0,0,120643.85162628206,570,8.8,122111.38418310913,False,True,False,False,False,False,False,False,False,True,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
94921,122549.92109788003,94921,2.0,124020.89985739283,0.0,121796.73522617208,0,3.0,8,121880.94338928694,2257,5.4,120359.4648923503,True,False,False,False,False,False,False,False,False,True,69,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
199186,122840.68449392362,199186,3.0,116649.10313411971,1.0,118453.39422916668,0,2.0,13,123920.93793267975,2222,9.8,124477.45845047,False,True,False,False,False,False,False,False,False,True,37,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
118265,123455.98514601345,153745,2.0,129508.99829378532,1.0,119669.54886805556,50,3.0,8,120367.39506170356,1950,7.6,118326.856517193,False,False,True,False,False,False,False,False,True,False,62,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
75240,121180.10279150744,97812,0.0,129508.99829378532,2.0,112517.86170037453,100,1.0,1,125714.78119225723,826,9.8,122187.41401641685,False,False,False,False,False,False,False,False,True,False,46,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
65569,122296.86371105073,65569,0.0,116649.10313411971,1.0,165815.62862215628,50,3.0,1,119905.16104714476,2302,6.3,119828.5926969697,True,False,False,False,False,False,False,False,False,True,65,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
205247,122840.68449392362,205247,3.0,158360.08205671902,0.0,154729.955231694,0,3.0,17,121127.23236765678,1888,7.3,124759.63652083334,True,False,False,False,False,False,False,False,False,True,66,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
37999,122840.68449392362,37999,1.0,43765.79305704856,2.0,57799.217178759194,100,3.0,4,120643.85162628206,1159,6.2,120359.4648923503,False,False,False,False,False,False,False,False,False,True,31,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
136750,127497.96600947459,15042500,2.0,131226.80012226684,1.0,129660.4507294766,100,0.0,7,122381.52114165043,939,6.6,124477.45845047,False,False,False,False,False,False,False,True,False,False,24,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
55482,126003.42222540097,55482,0.0,116306.61368095898,1.0,117272.31670919541,100,0.0,1,122381.52114165043,2469,7.1,121134.47297521816,True,False,False,False,False,False,False,False,False,True,36,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
126580,121638.74992410523,170883,1.0,125694.26679247017,2.0,124021.16862287905,0,1.0,2,122381.52114165043,1369,5.4,122187.41401641685,False,False,False,False,False,False,False,False,False,False,44,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45523,124380.2992305099,45523,1.0,57707.94469455337,2.0,165815.62862215628,0,3.0,2,122524.88981824348,733,7.2,122130.72615279279,False,False,True,False,False,False,False,False,False,True,67,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
69117,121180.10279150744,69117,1.0,116306.61368095898,0.0,123773.50185760518,0,2.0,4,121584.10820267188,1948,9.6,121447.97372036037,False,False,True,False,False,False,False,False,False,True,28,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147154,121027.37247892222,147154,1.0,141859.23520017072,2.0,143323.19758998937,0,2.0,3,121046.11303042462,1786,8.8,118326.856517193,False,False,True,False,False,False,False,False,False,True,47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0
129411,121180.10279150744,109999,2.0,122934.0714931203,1.0,123778.5602185247,0,0.0,6,122524.88981824348,2001,7.2,122477.80073939395,False,False,False,False,False,True,False,False,False,False,23,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
103365,122861.90977390528,139543,2.0,125694.26679247017,0.0,124021.16862287905,0,3.0,7,121046.11303042462,1363,7.2,120624.93089029983,False,False,False,False,False,False,False,False,False,False,66,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
155656,122549.92109788003,155656,2.0,141859.23520017072,2.0,143323.19758998937,50,2.0,8,124127.19528382148,2452,7.1,122477.80073939395,True,False,False,False,False,False,False,False,False,True,33,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
60372,124380.2992305099,51316,0.0,130864.89733244799,1.0,131432.81177962347,100,1.0,1,119905.16104714476,1363,7.7,120624.93089029983,False,False,True,False,False,True,False,False,False,False,36,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90624,122513.0502911138,77030,2.0,118315.33478882577,0.0,122777.11676305221,50,0.0,8,122524.88981824348,655,8.9,125432.11887271449,False,True,False,False,False,True,False,False,False,False,43,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28839,121638.74992410523,28839,0.0,57707.94469455337,0.0,125327.43515555555,50,2.0,1,121127.23236765678,1826,10.0,124593.67228891222,False,False,False,False,False,False,False,False,False,True,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
95397,117026.43936580967,81087,1.0,122934.0714931203,0.0,123778.5602185247,50,1.0,3,123907.24640175262,705,5.3,118337.19699517907,False,True,False,False,False,True,False,False,False,False,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
265922,123455.98514601345,29251420,3.0,131226.80012226684,2.0,143323.19758998937,0,0.0,16,120367.39506170356,1345,5.6,119828.5926969697,False,False,False,False,False,False,False,True,False,False,46,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
123952,122861.90977390528,111557,1.0,172685.7496254045,1.0,165815.62862215628,50,1.0,2,123920.93793267975,713,8.8,122477.80073939395,False,False,False,False,True,False,False,False,False,False,37,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
243390,122840.68449392362,206882,3.0,122934.0714931203,1.0,121825.81368195718,100,1.0,12,123920.93793267975,1715,9.0,124593.67228891222,False,True,False,False,False,True,False,False,False,False,30,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
86886,118898.54564649124,9557460,1.0,131226.80012226684,1.0,118722.46913553114,100,0.0,2,120367.39506170356,1947,8.7,123787.58394685504,False,True,False,False,False,False,False,True,False,False,65,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
86470,122549.92109788003,77823,0.0,172685.7496254045,0.0,165815.62862215628,0,3.0,1,121046.11303042462,1713,6.3,122477.80073939395,False,True,False,False,True,False,False,False,False,False,14,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
128696,121638.74992410523,109392,2.0,114742.8815534925,2.0,119674.65629078014,0,0.0,6,120367.39506170356,1015,6.2,125432.11887271449,False,False,True,False,False,True,False,False,False,False,40,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
108456,117026.43936580967,108456,1.0,141859.23520017072,2.0,143323.19758998937,0,1.0,2,122524.88981824348,1400,5.5,123787.58394685504,False,False,False,False,False,False,False,False,False,True,46,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
114242,127497.96600947459,114242,2.0,124020.89985739283,1.0,121796.73522617208,0,2.0,9,122524.88981824348,2189,6.4,122111.38418310913,False,True,False,False,False,False,False,False,False,True,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
94224,127497.96600947459,94224,1.0,116306.61368095898,2.0,117272.31670919541,0,3.0,2,125714.78119225723,540,9.2,120624.93089029983,False,False,False,False,False,False,False,False,False,True,65,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
277483,127497.96600947459,360728,3.0,129508.99829378532,2.0,127297.27498619958,50,1.0,19,121584.10820267188,770,9.7,124593.67228891222,True,False,False,False,False,False,False,False,True,False,41,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
40704,121180.10279150744,40704,1.0,57707.94469455337,1.0,69847.72777302799,50,3.0,2,121880.94338928694,795,6.8,120624.93089029983,False,True,False,False,False,False,False,False,False,True,65,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
93238,122513.0502911138,79252,0.0,130864.89733244799,2.0,122788.34347854785,100,3.0,1,121584.10820267188,2049,7.8,121134.47297521816,False,False,False,False,False,True,False,False,False,False,65,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
196588,122549.92109788003,176929,2.0,172685.7496254045,1.0,125327.43515555555,0,0.0,9,120367.39506170356,1947,7.5,125432.11887271449,False,True,False,False,True,False,False,False,False,False,63,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90440,121605.0716888889,67830,1.0,130012.48368322718,1.0,128906.90555944799,50,2.0,2,120367.39506170356,2326,6.6,124477.45845047,False,False,True,False,False,False,True,False,False,False,42,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
150604,119771.69037790158,150604,1.0,158360.08205671902,2.0,57799.217178759194,100,0.0,2,119905.16104714476,762,6.4,118326.856517193,False,True,False,False,False,False,False,False,False,True,23,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
58876,123455.98514601345,58876,2.0,43765.79305704856,2.0,57799.217178759194,0,2.0,8,120643.85162628206,730,6.3,122187.41401641685,False,False,True,False,False,False,False,False,False,True,61,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
28266,126003.42222540097,28266,1.0,43765.79305704856,0.0,57799.217178759194,100,2.0,2,120812.53269133334,901,9.2,120624.93089029983,False,False,False,False,False,False,False,False,False,True,51,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
83652,122296.86371105073,104565,1.0,113746.56958184903,1.0,132829.18036015326,100,2.0,3,120367.39506170356,2027,6.0,122187.41401641685,True,False,False,True,False,False,False,False,False,False,41,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
69368,120419.97521352161,69368,0.0,160774.44582168458,0.0,118453.39422916668,50,0.0,1,120092.12278012821,1302,7.8,125432.11887271449,False,True,False,False,False,False,False,False,False,True,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
130656,120265.20777809255,130656,2.0,116649.10313411971,2.0,118453.39422916668,50,3.0,9,120643.85162628206,1038,5.4,125432.11887271449,False,False,True,False,False,False,False,False,False,True,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
